userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,Verifikasinya lemott,1,2025-01-30 20:59:56,-1,negative,verifikasinya lemott,verifikasinya lemott,verifikasinya lemott,"['verifikasinya', 'lemott']","['verifikasi', 'lemott']",verifikasi lemott
Pengguna Google,Sangat efisien,5,2025-01-30 20:58:15,1,positive,sangat efisien,sangat efisien,efisien,['efisien'],['efisien'],efisien
Pengguna Google,Mantap deh,5,2025-01-30 20:57:26,1,positive,mantap deh,mantap deh,mantap deh,"['mantap', 'deh']","['mantap', 'deh']",mantap
Pengguna Google,membantu sekali,5,2025-01-30 20:56:31,1,positive,membantu sekali,membantu sekali,membantu,['membantu'],['bantu'],bantu
Pengguna Google,seneng banget punya brimo,5,2025-01-30 20:56:12,1,positive,seneng banget punya brimo,senang banget punya brimo,senang banget brimo,"['senang', 'banget', 'brimo']","['senang', 'banget', 'brimo']",senang banget brimo
Pengguna Google,Sangat membantu,5,2025-01-30 20:54:20,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,Semoga ga ada kendala ketika trasasi,4,2025-01-30 20:50:00,1,positive,semoga ga ada kendala ketika trasasi,semoga tidak ada kendala ketika trasasi,semoga kendala trasasi,"['semoga', 'kendala', 'trasasi']","['moga', 'kendala', 'trasasi']",moga kendala trasasi
Pengguna Google,Transaksi jadi lebih mudah,5,2025-01-30 20:48:09,1,positive,transaksi jadi lebih mudah,transaksi jadi lebih mudah,transaksi mudah,"['transaksi', 'mudah']","['transaksi', 'mudah']",transaksi mudah
Pengguna Google,Memudahkan untuk bertransaksi,5,2025-01-30 20:46:20,1,positive,memudahkan untuk bertransaksi,memudahkan untuk bertransaksi,memudahkan bertransaksi,"['memudahkan', 'bertransaksi']","['mudah', 'transaksi']",mudah transaksi
Pengguna Google,"Sangat menyenangkan menggunakan brimo, trimaksih bank BRI 🙏",3,2025-01-30 20:44:50,0,neutral,sangat menyenangkan menggunakan brimo trimaksih bank bri,sangat menyenangkan menggunakan brimo trimaksih bank bri,menyenangkan brimo trimaksih bank bri,"['menyenangkan', 'brimo', 'trimaksih', 'bank', 'bri']","['senang', 'brimo', 'trimaksih', 'bank', 'bri']",senang brimo trimaksih bank
Pengguna Google,Mantap lah,5,2025-01-30 20:37:02,1,positive,mantap lah,mantap lah,mantap,['mantap'],['mantap'],mantap
Pengguna Google,"Super cepat,,",5,2025-01-30 20:36:33,1,positive,super cepat,super cepat,super cepat,"['super', 'cepat']","['super', 'cepat']",super cepat
Pengguna Google,"Respon ramah, layanan cepat, dan mudah",5,2025-01-30 20:31:48,1,positive,respon ramah layanan cepat dan mudah,respon ramah layanan cepat dan mudah,respon ramah layanan cepat mudah,"['respon', 'ramah', 'layanan', 'cepat', 'mudah']","['respon', 'ramah', 'layan', 'cepat', 'mudah']",respon ramah layan cepat mudah
Pengguna Google,Apded lebih supaya lebih smod aplikasi nya,5,2025-01-30 20:29:46,1,positive,apded lebih supaya lebih smod aplikasi nya,apded lebih supaya lebih smod aplikasi ya,apded smod aplikasi ya,"['apded', 'smod', 'aplikasi', 'ya']","['apded', 'smod', 'aplikasi', 'ya']",apded smod aplikasi
Pengguna Google,Luarbiasa,5,2025-01-30 20:26:02,1,positive,luarbiasa,luarbiasa,luarbiasa,['luarbiasa'],['luarbiasa'],luarbiasa
Pengguna Google,Sangat membantu,5,2025-01-30 20:08:23,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,oke,4,2025-01-30 20:00:14,1,positive,oke,oke,oke,['oke'],['oke'],
Pengguna Google,Lumayan,5,2025-01-30 20:00:13,1,positive,lumayan,lumayan,lumayan,['lumayan'],['lumayan'],lumayan
Pengguna Google,Pinjaman untuk rakyat kecilnya belum ada,5,2025-01-30 19:46:28,1,positive,pinjaman untuk rakyat kecilnya belum ada,pinjaman untuk rakyat kecilnya belum ada,pinjaman rakyat kecilnya,"['pinjaman', 'rakyat', 'kecilnya']","['pinjam', 'rakyat', 'kecil']",pinjam rakyat kecil
Pengguna Google,Baru kali ini pakai nya senang juga memudah kan pengguna.,5,2025-01-30 19:46:14,1,positive,baru kali ini pakai nya senang juga memudah kan pengguna,baru kali ini pakai ya senang juga memudah kan pengguna,kali pakai ya senang memudah pengguna,"['kali', 'pakai', 'ya', 'senang', 'memudah', 'pengguna']","['kali', 'pakai', 'ya', 'senang', 'mudah', 'guna']",kali pakai senang mudah guna
Pengguna Google,"Mempermudah transaksi, jaringan jg cukup.lancar dan mudah2an juga aman. Trim BriMo",5,2025-01-30 19:42:59,1,positive,mempermudah transaksi jaringan jg cukup lancar dan mudah2an juga aman trim brimo,mempermudah transaksi jaringan juga cukup lancar dan mudah-mudahan juga aman trim brimo,mempermudah transaksi jaringan lancar mudah-mudahan aman trim brimo,"['mempermudah', 'transaksi', 'jaringan', 'lancar', 'mudah', 'mudahan', 'aman', 'trim', 'brimo']","['mudah', 'transaksi', 'jaring', 'lancar', 'mudah', 'mudah', 'aman', 'trim', 'brimo']",mudah transaksi jaring lancar mudah mudah aman trim brimo
Pengguna Google,Ok,5,2025-01-30 19:39:00,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,ok,5,2025-01-30 19:38:24,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,⭐⭐⭐⭐⭐,5,2025-01-30 19:37:20,1,positive,,,,[],[],
Pengguna Google,Sangat suka,5,2025-01-30 19:36:37,1,positive,sangat suka,sangat suka,suka,['suka'],['suka'],suka
Pengguna Google,sangat membantu untuk untuk cek gajih wkwk,5,2025-01-30 19:36:14,1,positive,sangat membantu untuk untuk cek gajih wkwk,sangat membantu untuk untuk cek gajih wkwk,membantu cek gajih wkwk,"['membantu', 'cek', 'gajih', 'wkwk']","['bantu', 'cek', 'gajih', 'wkwk']",bantu gajih wkwk
Pengguna Google,Luar biasa cepat pengiriman nya,5,2025-01-30 19:35:56,1,positive,luar biasa cepat pengiriman nya,luar biasa cepat pengiriman ya,cepat pengiriman ya,"['cepat', 'pengiriman', 'ya']","['cepat', 'kirim', 'ya']",cepat kirim
Pengguna Google,Baguo,4,2025-01-30 19:34:36,1,positive,baguo,baguo,baguo,['baguo'],['baguo'],baguo
Pengguna Google,Ok cepat transfer y..,5,2025-01-30 19:33:07,1,positive,ok cepat transfer y,ok cepat transfer ya,ok cepat transfer ya,"['ok', 'cepat', 'transfer', 'ya']","['ok', 'cepat', 'transfer', 'ya']",cepat transfer
Pengguna Google,Brimo the best,5,2025-01-30 19:29:58,1,positive,brimo the best,brimo the best,brimo the best,"['brimo', 'the', 'best']","['brimo', 'the', 'best']",brimo best
Pengguna Google,Mantappppp,5,2025-01-30 19:25:16,1,positive,mantappppp,mantappppp,mantappppp,['mantappppp'],['mantappppp'],mantappppp
Pengguna Google,Suka sekali,5,2025-01-30 19:24:43,1,positive,suka sekali,suka sekali,suka,['suka'],['suka'],suka
Pengguna Google,Good job 👍👍👍,5,2025-01-30 19:21:08,1,positive,good job,good job,good job,"['good', 'job']","['good', 'job']",good
Pengguna Google,Very good,5,2025-01-30 19:17:04,1,positive,very good,very good,very good,"['very', 'good']","['very', 'good']",very good
Pengguna Google,Bagusdd,5,2025-01-30 19:16:26,1,positive,bagusdd,bagusdd,bagusdd,['bagusdd'],['bagusdd'],bagusdd
Pengguna Google,Sangat membantu mempermudah transaksi.. Mantap👍🏼,5,2025-01-30 19:15:00,1,positive,sangat membantu mempermudah transaksi mantap,sangat membantu mempermudah transaksi mantap,membantu mempermudah transaksi mantap,"['membantu', 'mempermudah', 'transaksi', 'mantap']","['bantu', 'mudah', 'transaksi', 'mantap']",bantu mudah transaksi mantap
Pengguna Google,Ok,4,2025-01-30 19:14:35,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,"Fiturnya bagus mengakomodir custumer. Saran untuk BRI, untuk bukti transfer ada baiknya ada judul atau logo BRIMO biar lebih keren dan juga sebagai ajang pemasaran juga buat yg terima bukti transfer.",5,2025-01-30 19:14:18,1,positive,fiturnya bagus mengakomodir custumer saran untuk bri untuk bukti transfer ada baiknya ada judul atau logo brimo biar lebih keren dan juga sebagai ajang pemasaran juga buat yg terima bukti transfer,fiturnya bagus mengakomodir custumer saran untuk bri untuk bukti transfer ada baiknya ada judul atau logo brimo biar lebih keren dan juga sebagai ajang pemasaran juga buat yang terima bukti transfer,fiturnya bagus mengakomodir custumer saran bri bukti transfer baiknya judul logo brimo biar keren ajang pemasaran terima bukti transfer,"['fiturnya', 'bagus', 'mengakomodir', 'custumer', 'saran', 'bri', 'bukti', 'transfer', 'baiknya', 'judul', 'logo', 'brimo', 'biar', 'keren', 'ajang', 'pemasaran', 'terima', 'bukti', 'transfer']","['fiturnya', 'bagus', 'mengakomodir', 'custumer', 'saran', 'bri', 'bukti', 'transfer', 'baik', 'judul', 'logo', 'brimo', 'biar', 'keren', 'ajang', 'pasar', 'terima', 'bukti', 'transfer']",fiturnya bagus mengakomodir custumer saran bukti transfer baik judul logo brimo biar keren ajang pasar terima bukti transfer
Pengguna Google,Bagus,5,2025-01-30 19:10:36,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,isiinn transfer dari nol rupiah plss,3,2025-01-30 19:00:08,0,neutral,isiinn transfer dari nol rupiah plss,isiinn transfer dari nol rupiah plss,isiinn transfer nol rupiah plss,"['isiinn', 'transfer', 'nol', 'rupiah', 'plss']","['isiinn', 'transfer', 'nol', 'rupiah', 'plss']",isiinn transfer rupiah plss
Pengguna Google,cara mudah transfer uang jos👍,5,2025-01-30 18:48:56,1,positive,cara mudah transfer uang jos,cara mudah transfer uang jos,mudah transfer uang jos,"['mudah', 'transfer', 'uang', 'jos']","['mudah', 'transfer', 'uang', 'jos']",mudah transfer uang
Pengguna Google,Nyaman dan sangat membantu,5,2025-01-30 18:45:45,1,positive,nyaman dan sangat membantu,nyaman dan sangat membantu,nyaman membantu,"['nyaman', 'membantu']","['nyaman', 'bantu']",nyaman bantu
Pengguna Google,Mantap,5,2025-01-30 18:44:32,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Sangat membantu dlm transaksi apapun.. mksh. Sukses selalu BRImo,5,2025-01-30 18:43:27,1,positive,sangat membantu dlm transaksi apapun mksh sukses selalu brimo,sangat membantu dalam transaksi apapun terima kasih sukses selalu brimo,membantu transaksi apapun terima kasih sukses brimo,"['membantu', 'transaksi', 'apapun', 'terima', 'kasih', 'sukses', 'brimo']","['bantu', 'transaksi', 'apa', 'terima', 'kasih', 'sukses', 'brimo']",bantu transaksi terima kasih sukses brimo
Pengguna Google,Cukup,3,2025-01-30 18:38:52,0,neutral,cukup,cukup,,[],[],
Pengguna Google,Good aplication,5,2025-01-30 18:36:47,1,positive,good aplication,good aplication,good aplication,"['good', 'aplication']","['good', 'aplication']",good aplication
Pengguna Google,Sangat membantu dan mudah di permudah.,5,2025-01-30 18:34:25,1,positive,sangat membantu dan mudah di permudah,sangat membantu dan mudah di permudah,membantu mudah permudah,"['membantu', 'mudah', 'permudah']","['bantu', 'mudah', 'mudah']",bantu mudah mudah
Pengguna Google,Baru mau pakai brimo,4,2025-01-30 18:34:08,1,positive,baru mau pakai brimo,baru mau pakai brimo,pakai brimo,"['pakai', 'brimo']","['pakai', 'brimo']",pakai brimo
Pengguna Google,"Update belakangan ini sudah mulai bagus, sudah tidak banyak errornya...",4,2025-01-30 18:34:05,1,positive,update belakangan ini sudah mulai bagus sudah tidak banyak errornya,update belakangan ini sudah mulai bagus sudah tidak banyak errornya,update bagus errornya,"['update', 'bagus', 'errornya']","['update', 'bagus', 'errornya']",update bagus errornya
Pengguna Google,Sangan membantu,5,2025-01-30 18:32:50,1,positive,sangan membantu,sangan membantu,sangan membantu,"['sangan', 'membantu']","['sangan', 'bantu']",sangan bantu
Pengguna Google,Kreenn,5,2025-01-30 18:27:14,1,positive,kreenn,kreenn,kreenn,['kreenn'],['kreenn'],kreenn
Pengguna Google,Mudah d pakai,5,2025-01-30 18:25:01,1,positive,mudah d pakai,mudah di pakai,mudah pakai,"['mudah', 'pakai']","['mudah', 'pakai']",mudah pakai
Pengguna Google,"Halo brimo udah tahun 2025 juga kenapa masih sulit login? Kendala yang saya alami pas mau login susah l,(kode:rule nomer handphone belum sesuai), heran bgt belum sesuai apa nya dah!? kenapa ribet bgt ni aplikasi brimo nya hadeh",4,2025-01-30 18:21:02,1,positive,halo brimo udah tahun 2025 juga kenapa masih sulit login kendala yang saya alami pas mau login susah l kode rule nomer handphone belum sesuai heran bgt belum sesuai apa nya dah kenapa ribet bgt ni aplikasi brimo nya hadeh,halo brimo sudah tahun 2025 juga kenapa masih sulit login kendala yang saya alami pas mau login susah l kode rule nomer handphone belum sesuai heran banget belum sesuai apa ya sudah kenapa ribet banget nih aplikasi brimo ya hadeh,halo brimo 2025 sulit login kendala alami pas login susah l kode rule nomer handphone sesuai heran banget sesuai ya ribet banget nih aplikasi brimo ya hadeh,"['halo', 'brimo', '2025', 'sulit', 'login', 'kendala', 'alami', 'pas', 'login', 'susah', 'l', 'kode', 'rule', 'nomer', 'handphone', 'sesuai', 'heran', 'banget', 'sesuai', 'ya', 'ribet', 'banget', 'nih', 'aplikasi', 'brimo', 'ya', 'hadeh']","['halo', 'brimo', '2025', 'sulit', 'login', 'kendala', 'alami', 'pas', 'login', 'susah', 'l', 'kode', 'rule', 'nomer', 'handphone', 'sesuai', 'heran', 'banget', 'sesuai', 'ya', 'ribet', 'banget', 'nih', 'aplikasi', 'brimo', 'ya', 'hadeh']",halo brimo 2025 sulit login kendala alami login susah kode rule nomer handphone sesuai heran banget sesuai ribet banget aplikasi brimo hadeh
Pengguna Google,mantab,5,2025-01-30 18:18:04,1,positive,mantab,mantab,mantab,['mantab'],['mantab'],mantab
Pengguna Google,ok ok,5,2025-01-30 18:17:52,1,positive,ok ok,ok ok,ok ok,"['ok', 'ok']","['ok', 'ok']",
Pengguna Google,"Habis memperbarui kok gk bisa masuk, knp yaa, kemarin bs sekarang gk bs lgi",5,2025-01-30 18:11:54,1,positive,habis memperbarui kok gk bisa masuk knp yaa kemarin bs sekarang gk bs lgi,habis memperbarui kok tidak bisa masuk kenapa ya kemarin bisa sekarang tidak bisa lagi,habis memperbarui masuk ya kemarin,"['habis', 'memperbarui', 'masuk', 'ya', 'kemarin']","['habis', 'baru', 'masuk', 'ya', 'kemarin']",habis baru masuk kemarin
Pengguna Google,good apps,5,2025-01-30 18:06:28,1,positive,good apps,good apps,good apps,"['good', 'apps']","['good', 'apps']",good apps
Pengguna Google,"Apa seluruh kantor cabang BRI di seluruh indonesia semua nya serba membingungkan,singkat cerita,angsuran saya pernah nunggak dan di perkecil angsuranya dengan menambah tempo bulan,awal dapat informasi bahwa setelah di perbarui angsuran saya 1.×××.×××,baik lah,tapi waktu jatuh tempo angsuran mantri dari pihak mandiri mengubungi saya lewat whatapp bahwa angsuran jatuh tempo pada tanggan sekian dengan nominal 8xx.xxx sampai saat ini,saya bingung apa ini salah satu kenakalan pegawai??terima kasih 🙏",2,2025-01-30 18:05:36,-1,negative,apa seluruh kantor cabang bri di seluruh indonesia semua nya serba membingungkan singkat cerita angsuran saya pernah nunggak dan di perkecil angsuranya dengan menambah tempo bulan awal dapat informasi bahwa setelah di perbarui angsuran saya 1 baik lah tapi waktu jatuh tempo angsuran mantri dari pihak mandiri mengubungi saya lewat whatapp bahwa angsuran jatuh tempo pada tanggan sekian dengan nominal 8xx xxx sampai saat ini saya bingung apa ini salah satu kenakalan pegawai terima kasih,apa seluruh kantor cabang bri di seluruh indonesia semua ya serba membingungkan singkat cerita angsuran saya pernah nunggak dan di perkecil angsuranya dengan menambah tempo bulan awal dapat informasi bahwa setelah di perbarui angsuran saya 1 baik lah tapi waktu jatuh tempo angsuran mantri dari pihak mandiri mengubungi saya lewat whatapp bahwa angsuran jatuh tempo pada tanggan sekian dengan nominal 8xx xxx sampai saat ini saya bingung apa ini salah satu kenakalan pegawai terima kasih,kantor cabang bri indonesia ya serba membingungkan singkat cerita angsuran nunggak perkecil angsuranya menambah tempo informasi perbarui angsuran 1 jatuh tempo angsuran mantri mandiri mengubungi whatapp angsuran jatuh tempo tanggan sekian nominal 8xx xxx bingung salah kenakalan pegawai terima kasih,"['kantor', 'cabang', 'bri', 'indonesia', 'ya', 'serba', 'membingungkan', 'singkat', 'cerita', 'angsuran', 'nunggak', 'perkecil', 'angsuranya', 'menambah', 'tempo', 'informasi', 'perbarui', 'angsuran', '1', 'jatuh', 'tempo', 'angsuran', 'mantri', 'mandiri', 'mengubungi', 'whatapp', 'angsuran', 'jatuh', 'tempo', 'tanggan', 'sekian', 'nominal', '8xx', 'xxx', 'bingung', 'salah', 'kenakalan', 'pegawai', 'terima', 'kasih']","['kantor', 'cabang', 'bri', 'indonesia', 'ya', 'serba', 'bingung', 'singkat', 'cerita', 'angsur', 'nunggak', 'kecil', 'angsuranya', 'tambah', 'tempo', 'informasi', 'baru', 'angsur', '1', 'jatuh', 'tempo', 'angsur', 'mantri', 'mandiri', 'ubung', 'whatapp', 'angsur', 'jatuh', 'tempo', 'tanggan', 'sekian', 'nominal', '8xx', 'xxx', 'bingung', 'salah', 'nakal', 'pegawai', 'terima', 'kasih']",kantor cabang indonesia serba bingung singkat cerita angsur nunggak kecil angsuranya tambah tempo informasi baru angsur jatuh tempo angsur mantri mandiri ubung whatapp angsur jatuh tempo tanggan sekian nominal bingung salah nakal pegawai terima kasih
Pengguna Google,Sangat puas,5,2025-01-30 18:03:16,1,positive,sangat puas,sangat puas,puas,['puas'],['puas'],puas
Pengguna Google,Sangat bagus aplikasinya n sangat membatu,5,2025-01-30 18:03:09,1,positive,sangat bagus aplikasinya n sangat membatu,sangat bagus aplikasinya n sangat membatu,bagus aplikasinya n membatu,"['bagus', 'aplikasinya', 'n', 'membatu']","['bagus', 'aplikasi', 'n', 'batu']",bagus aplikasi batu
Pengguna Google,Mudah nyaman dan aman,5,2025-01-30 17:57:55,1,positive,mudah nyaman dan aman,mudah nyaman dan aman,mudah nyaman aman,"['mudah', 'nyaman', 'aman']","['mudah', 'nyaman', 'aman']",mudah nyaman aman
Pengguna Google,Bagus banget,5,2025-01-30 17:56:16,1,positive,bagus banget,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget
Pengguna Google,Mantap jadi serba mudah😎😬,5,2025-01-30 17:53:55,1,positive,mantap jadi serba mudah,mantap jadi serba mudah,mantap serba mudah,"['mantap', 'serba', 'mudah']","['mantap', 'serba', 'mudah']",mantap serba mudah
Pengguna Google,Sangat puas,5,2025-01-30 17:51:25,1,positive,sangat puas,sangat puas,puas,['puas'],['puas'],puas
Pengguna Google,Saya suka,5,2025-01-30 17:50:00,1,positive,saya suka,saya suka,suka,['suka'],['suka'],suka
Pengguna Google,Bagus,5,2025-01-30 17:49:29,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Aplikasi brimo mantap memudahkan untuk transaksi apapun,5,2025-01-30 17:41:17,1,positive,aplikasi brimo mantap memudahkan untuk transaksi apapun,aplikasi brimo mantap memudahkan untuk transaksi apapun,aplikasi brimo mantap memudahkan transaksi apapun,"['aplikasi', 'brimo', 'mantap', 'memudahkan', 'transaksi', 'apapun']","['aplikasi', 'brimo', 'mantap', 'mudah', 'transaksi', 'apa']",aplikasi brimo mantap mudah transaksi
Pengguna Google,Terlau banyak update,1,2025-01-30 17:40:37,-1,negative,terlau banyak update,terlau banyak update,terlau update,"['terlau', 'update']","['terlau', 'update']",terlau update
